ID,ID_CUSTOMER,ID_BRAND,ID_CATEGORY,DATE_CREATED,DATE_COMPLETED,DATE_SOLD
18716196,fa5d4c9faee326376a78c19cab43a2dc40b4adaa276cec1e1ed0d6c8da5ae5c2,94,14,2021-09-01T13:21:26Z,,
18723298,8ef8d965b60e7499e6914eb10076667189b3c9d8fc217103f66610f003681bc7,6865,2,2021-09-01T19:39:38Z,,
18724393,b004736eab925ceeba1f18e8e91c284eb65636937205c585a4ce56186a949a1b,11989,7,2021-09-01T21:04:58Z,,
18715912,012f5a0aa6b987b8d85730eca359f52e3c6f641e2736e3761c36ee177d10dbdc,94,2,2021-09-01T13:13:25Z,,
18711532,b353f5035645857e2842d80e24c81b71a93d0ed33ff55d464232dddee65a55ae,10,13,2021-09-01T09:01:47Z,,
18716455,edb8e10b1dfeb639948fe56e078d1a8cd8c0c53f66fb857b101dc4cfbb56faaa,702,7,2021-09-01T13:34:06Z,2021-09-01T13:37:09Z,
18713528,90ca46bf3016ebb510cd31fc6bd0ed0598685739e3ee877452fc7e0ddf8f200f,185,3,2021-09-01T11:14:21Z,2021-09-01T11:17:57Z,
18709700,3f13f5750f313b52b435624f4b82162110e48644caf8fad058391cd76575d41a,185,13,2021-09-01T00:46:36Z,2021-09-01T00:48:57Z,
18717513,3ccbee89c2cd238c5e57dfd77a8fe8636b80661890a1b327e82c93901298dd13,19,6,2021-09-01T14:33:11Z,2021-09-01T14:38:46Z,
18724796,39db6abe4b00f774ced2236947150016b60d3eecfb717655302b588eb8c796a9,5687,2,2021-09-01T21:31:11Z,2021-09-01T21:34:01Z,
18719744,14109bb2ab461f3385fedaebbdfb1b6434943accca3fb27cd93c118b30249089,518,2,2021-09-01T16:34:07Z,2021-09-01T16:36:59Z,
18711497,99936202df86225ef6e64d54c8a1948e69e9f8f7372b61d2d82868420ca028d9,5954,6,2021-09-01T08:58:16Z,2021-09-01T09:07:51Z,
18717993,2497f72ed13d85281768495b396896e296029108c90e7638c36a54f879d4f25b,185,63,2021-09-01T15:00:07Z,2021-09-01T15:02:38Z,
18714484,15e80130b8e2be0b0a93b000bb786d1dc27e22f8aae336348ce823e4038e84f2,3755,2,2021-09-01T12:05:38Z,2021-09-01T12:10:23Z,
18721367,59003646c20f3b47c53f59811106cf4ae01eb546217e4d45d9b9b441ef6e86e8,94,2,2021-09-01T17:47:08Z,2021-09-01T17:55:02Z,
18711228,71d19495fc2a9811d3ae4484c0eca23e859f89ec810da51016334f35683132c4,12849,12,2021-09-01T08:21:14Z,2021-09-01T08:25:52Z,
18716871,6d8518d8dc683fd5afba8db79e8bb8d018bc34280ab2dfd16b8003070989d2c2,4737,63,2021-09-01T13:58:16Z,2021-09-01T14:01:14Z,
18723049,64777eabda19e21d32bafb15d0ce74d6f93f1a7e6620c409021bc21766e7fc7b,94,12,2021-09-01T19:22:44Z,2021-09-01T19:28:28Z,
18726263,8d1602ceefeb0bacb06a195a0e959309c7d19757451bdb344b24aa154e31f53f,93,3,2021-09-01T23:26:12Z,2021-09-01T23:27:46Z,
18724573,390a394e5b6e1bfc6bf2d62608341e273cae4e9f6244ae00d28b6391c9da0d98,2837,3,2021-09-01T21:15:41Z,2021-09-01T21:27:52Z,
18720535,df28a230b394265b72a4392f67862f4f114df4369db4ead5eec5e9dfc1352f72,2448,5,2021-09-01T17:00:49Z,2021-09-01T17:07:22Z,
18716016,8f43f082015d4be0cb2fbd2b4ea91ef3018f35a3918f8bf072708fedc7d9bb79,50,5,2021-09-01T13:16:38Z,2021-09-01T13:20:12Z,
18713975,830c929ed792a46d800435c2044d5d3d4919b5144e24d9e286c310290fc88a9a,250,12,2021-09-01T11:39:38Z,2021-09-01T11:47:36Z,
18718990,c5ba2c84fb475eca0177ea039a63f4c9473ca6ddf53e36b334978fe05874391a,9377,2,2021-09-01T15:53:49Z,2021-09-01T16:05:08Z,
18718096,2312c18ea6874ff8a484bdd555146efedf986f26e6607d2da21eec3e77b541b6,216,2,2021-09-01T15:05:52Z,2021-09-01T15:08:31Z,
18721261,7931ae929c616d3ab8b990e317672e98821b134674c89831b4f7f93afd0bae6a,4669,5,2021-09-01T17:40:57Z,2021-09-01T17:48:08Z,
18724989,2b22ae43a6cb533247b7afdfacb1cd78f3898da1f6821abb1e55df242e8ce52e,217,2,2021-09-01T21:46:25Z,2021-09-02T20:30:39Z,
18712471,18c3e2abd3237cdc6ed16b49fa357cccc082d3fbf612a4de9bc614d0ee067401,4591,3,2021-09-01T10:17:31Z,2021-09-01T10:20:59Z,
18720989,8a20758551bdf4c2cd06836a5edfa2731416714a881ade6185a9ff4ea4a3bfcc,209,2,2021-09-01T17:27:37Z,2021-09-01T17:30:50Z,
18723759,f9e4dafb721d7b3ce80ff1144cf9546d86811222481a4f9f22ecba0fb49379ab,7390,5,2021-09-01T20:10:49Z,2021-09-01T20:15:38Z,
18710455,2638e3b1ab983f39b4aff4d576f14a6a870619b1d22c6bf6081e851051ce2e31,185,3,2021-09-01T05:18:58Z,2021-09-01T05:24:49Z,
18723137,466d704e8f34db043dce17b20f65b04fc99d762cdee5915ecb21a0c653f8ac54,845,14,2021-09-01T19:29:13Z,2021-09-03T00:25:42Z,
18722814,e1c68b709720dcd780d9d7d5ce37ab2b229efa21c54f1ed667fd9be7610bab82,12471,6,2021-09-01T19:08:17Z,2021-09-01T19:17:05Z,
18722855,f767f6d993bf2839e697dc59b7f864886fef0f8a55acb75542c3fc2a65031713,434,63,2021-09-01T19:10:38Z,2021-09-01T19:13:06Z,
18715662,70319e4f8b7855450fb927e77ad35cc3047e4b4a060396bad1691dee533d0981,14,6,2021-09-01T13:03:19Z,2021-09-01T13:04:54Z,
18717885,2312c18ea6874ff8a484bdd555146efedf986f26e6607d2da21eec3e77b541b6,4738,2,2021-09-01T14:55:01Z,2021-09-01T14:57:20Z,
18718780,cb06d5aba32fbbe111ecf930f70838677b731c8d41b3e13141272f4b94863c44,50,5,2021-09-01T15:43:02Z,2021-09-01T15:50:43Z,
18716552,109b84675a35cbf4008a974c17fbf9a7b6000445c724a2fdff0e4a999d88074e,498,2,2021-09-01T13:40:16Z,2021-09-01T15:06:06Z,2021-09-04T12:17:18Z
18722100,8816099305e2e7ddb7c7451f143e142e5d5179547e5339770769af6ebb7918d8,186,13,2021-09-01T18:21:58Z,2021-09-01T18:26:42Z,2021-09-04T09:32:04Z
18720911,e7da3b80aee26d313bc41c60ea2a7661d64bfb3f645b54f7c052272b92c31f0c,580,12,2021-09-01T17:23:22Z,2021-09-01T17:29:42Z,2021-09-01T21:57:09Z
18715105,68d6864b558d13a8a29255efdbcfccc1248d2bda6ea085007d742730f70144b2,4591,2,2021-09-01T12:35:31Z,2021-09-01T12:36:41Z,2021-09-01T19:04:30Z
18711176,1339d3e06762f69d9accd8dc4626365af7b31d1dd2616a283e2153bc3e24c640,60,5,2021-09-01T08:12:35Z,2021-09-01T08:29:05Z,2021-09-01T18:23:13Z
18723870,f7ae4edd4ff2c43e0eb6043cc2fa18a96863db7878a4fa380352171173afafd6,580,5,2021-09-01T20:19:32Z,2021-09-01T20:42:55Z,2021-09-18T08:31:51Z
18721243,66c3d23ab271e52c8290182eb73ed6c25b3464502c14d03affad5add0c9c02e8,17,63,2021-09-01T17:40:12Z,2021-09-01T17:43:57Z,2021-09-02T10:53:34Z
18713865,dc61aec6f0860fb54b01366e047bfffc6f1dba226e1ad353149ae1c3ed791870,292,6,2021-09-01T11:33:50Z,2021-09-01T11:42:55Z,2021-09-11T11:22:08Z
18724204,f26be0ca0627abddac23085f70fed5446a979a792f2ea70c59e5f5eb7df82c9a,9077,2,2021-09-01T20:48:45Z,2021-09-01T20:50:00Z,2021-09-03T06:45:00Z
18714405,3dbbce13a78ee5ca8f235cb1b4c85d35bb7bd3fb9713c7d831dbf6ef8cfe1fe9,1570,2,2021-09-01T12:00:49Z,2021-09-02T15:08:53Z,2021-09-09T05:23:06Z
18718456,ca6bb737d30120528a0a4aa7337e1e7bcc2a143db2215fe449a2eb6225f29911,580,7,2021-09-01T15:25:03Z,2021-09-01T15:28:57Z,2021-09-13T23:09:31Z
18714947,1d4302b77ca9fa16e7ae78a23340d3909127dabcc58ed0363682de4b0a912282,2837,5,2021-09-01T12:30:28Z,2021-09-01T12:35:03Z,2021-09-19T12:06:04Z
18718093,ffa2fa59502406b3d2f3cf5ea6016aa66b8a18f29d1c5a7c55496645e9e0004f,17,5,2021-09-01T15:05:46Z,2021-09-02T16:18:00Z,2021-09-26T09:03:06Z
18710328,714e757ee14f846c45e89b40189ed3a4537302ab3c0bff40184e922d962c78e9,58,5,2021-09-01T04:18:30Z,2021-09-01T04:25:40Z,2021-09-11T03:30:06Z
18714152,4f364beeb41d3442957432f5aa55141cd25d69c37ce5ac8080524cb509be671d,3414,2,2021-09-01T11:48:05Z,2021-09-01T11:57:53Z,2021-09-27T20:52:11Z
18709618,53f88c2456a8b7b8712dcfaef7f0ef24e62f5fe834d1971b2fc4a37b939ea6c8,2,14,2021-09-01T00:33:15Z,,
18723751,bd73ccf55ed7ef4a8739077cbb5940aedea1a445617db384dfdb7d8a629c83de,17,63,2021-09-01T20:10:15Z,,
18724419,d024aeeaa8ffc20b5c609a4f48d21f2e97a2b98e3fc6bf5baa12a376d0f0e8fb,10386,8,2021-09-01T21:06:51Z,,
18723189,95cf0e80e0f2404a04d6c0ed0c427cffe45df4600b946ff7ef428b3afd36bf75,1469,12,2021-09-01T19:32:03Z,,
18720931,59003646c20f3b47c53f59811106cf4ae01eb546217e4d45d9b9b441ef6e86e8,47,12,2021-09-01T17:24:37Z,2021-09-01T17:35:30Z,
18718691,e37ad8352d26b40865d6a8bf6bec480a0b3a5821e83f29cdeda1a434828023a9,151,3,2021-09-01T15:38:38Z,2021-09-28T09:24:18Z,
18721922,42724be3786129a1e969742cc41db4dcbd541da2428b9259ff874f779c686789,60,5,2021-09-01T18:10:50Z,2021-09-01T18:20:56Z,
18711359,2ddf17f9e47ddf703e111a17504d2049a810e5b07a1adcee20de1d8164b92aae,50,3,2021-09-01T08:39:42Z,2021-09-01T08:46:50Z,
18714699,6227fe7495dc363aadf7e25d9b8dff041e938d7f9c5d688ed635bffe7e9af280,4439,13,2021-09-01T12:18:36Z,2021-09-01T12:22:06Z,
18724435,75fc64c69e46851b11938e47f0273373a57c5a5c29b76f84c2e976c2a4786b0d,8687,12,2021-09-01T21:07:48Z,2021-09-01T21:09:22Z,
18711648,2c5fb5b59d93260e2076ed349c85fb1bd7a59f0a8d63a095f332fbe4a8b5a355,2837,2,2021-09-01T09:11:46Z,2021-09-01T09:21:20Z,
18709737,22f90c901cca08049b2bfa4fc83caffb827d93636319fde5c5037abe7d941b2c,2,6,2021-09-01T00:56:11Z,2021-09-01T17:33:33Z,
18717839,2312c18ea6874ff8a484bdd555146efedf986f26e6607d2da21eec3e77b541b6,749,2,2021-09-01T14:51:50Z,2021-09-01T14:54:36Z,
18722536,41b205f8627f994c32d892f92e75c332364fc3fead002b0c73e901f09312d668,4190,8,2021-09-01T18:52:10Z,2021-09-01T18:56:57Z,
18725019,5829edcb7260ec2c55ee74b0bb8fa96538c824cd8fc91dd89e57e53f9a564b2c,2739,8,2021-09-01T21:48:54Z,2021-09-01T21:59:26Z,
18715052,68d6864b558d13a8a29255efdbcfccc1248d2bda6ea085007d742730f70144b2,4591,2,2021-09-01T12:33:47Z,2021-09-01T12:35:20Z,
18723901,ad9690100cc9a5b36579c5113f7b20233ea89b5dd28c3b6f037f287ecf8ec59e,185,12,2021-09-01T20:22:06Z,2021-09-01T20:30:40Z,
18709520,2e1d26714b627c4f24285c7a0dc50d99b7db9dc2690b68e20027953ecda3f162,2,2,2021-09-01T00:13:49Z,2021-09-01T00:15:56Z,
18711585,77b93c5231975eca6a9406a0920a29bb571732ff61c63a5f783fccb9a14d05c1,465,12,2021-09-01T09:06:39Z,2021-09-01T09:21:36Z,
18723733,e2b2a2f78ddcffb9b1b70af6acaa0df85675c7624d4ea5e06617b97c2f833630,50,6,2021-09-01T20:08:43Z,2021-09-01T20:34:41Z,
18711879,5b6e2fa097f51abb35bd76087d84bb6c1ab8754565afbdf082f1d33609d51491,17,6,2021-09-01T09:34:50Z,2021-09-05T06:54:10Z,
18710536,70319e4f8b7855450fb927e77ad35cc3047e4b4a060396bad1691dee533d0981,14,6,2021-09-01T05:50:56Z,2021-09-01T05:52:48Z,
18709926,5a86d723a810d6fad64f17752446e527ce137bbff44b11a9db9cda12f21178fe,2837,2,2021-09-01T01:57:08Z,2021-09-01T02:00:00Z,
18714858,fea34312a450712251994783c04fdbe23ec79687594ccfe5c655bc362e636f28,3717,7,2021-09-01T12:27:09Z,2021-09-01T13:01:30Z,
18711819,07e8004e5ff0a556fb032d97206b2d73b0a563347f01a83b57df5378e802322a,94,2,2021-09-01T09:28:08Z,2021-09-01T09:36:58Z,
18723754,4d9a9f45232265009540e6d9d67e02d8ac0a54293baec327789caba98b7cc9a0,12707,2,2021-09-01T20:10:31Z,2021-09-01T20:14:43Z,
18723935,54bc05057574d21d7dfb8e80bac657cdb2392bb9abc0aff0bbe05652424e6c55,2891,5,2021-09-01T20:24:30Z,2021-09-01T20:31:27Z,
18721498,c8d53daaf73c21fdeaf51c151fb3af8446b30b99be937ae93790728694d397a6,57,5,2021-09-01T17:51:52Z,2021-09-01T17:54:01Z,
18725264,14d892ba4b97408aef4ee1db8dbef54004da672a9fcb585d8d8c9d33173f8770,185,2,2021-09-01T22:09:06Z,2021-09-01T22:11:04Z,
18723291,bf0100989acfac4972b00cb5676a845498cd39cdaf769cde209e460e0476b324,14,5,2021-09-01T19:39:08Z,2021-09-01T23:08:07Z,
18714423,fb771275314194960c938bf49c7a5298577acc5737209ced8db040ccf0279b06,50,5,2021-09-01T12:01:55Z,2021-09-01T12:06:16Z,
18721048,5d57c3b6776bfaf8f6de44ea8038bf33a7d398fdd8de1260e558998236e70e99,61,3,2021-09-01T17:30:38Z,,
18713866,84a219dacf13d1d472d6fded46c2b35e3cc531a0fcec1324801e4713504ea342,2910,2,2021-09-01T11:33:53Z,2021-09-01T11:38:11Z,
18724630,64d44e54b2e18379c17f6e355c691a297da00c83aee1a6d35e4d3e4c4ab58316,209,805,2021-09-01T21:19:31Z,2021-09-01T21:29:43Z,
18718604,6e33786924faafa6f87b7d21f1016fedbe1a32699b6ca2cd72bee6aedf1aad36,406,5,2021-09-01T15:33:57Z,2021-09-01T15:37:59Z,
18722436,193f18e8464e1594d0c50464c2f17e2e1dd897348efb908b4fb68daff0d52b24,6,6,2021-09-01T18:44:53Z,2021-09-01T18:55:39Z,
18711865,5fb043611cd0b069f61910c19631a148a7132279373b0312d3ce7f51c02608e4,50,6,2021-09-01T09:32:51Z,,
18723918,4f3fcbb7b81291c860f2760a19a1a4cb94ab7aad684db0469adf4673dcb9e664,586,12,2021-09-01T20:23:18Z,,
18712004,3e116c53a8fc5521f0b46ebf6ae39d48c2850f61bcb164041eb2fdbc6d08503b,14,805,2021-09-01T09:45:42Z,,
18713823,8a0be082be91558fd0ba3678af127fd2df9f2d1c78798ba8e920d831e81848d8,9800,2,2021-09-01T11:31:13Z,,
18714527,ed98d414c757877d138cefb74c8fe5760065f0e5ce5e06d3b423b9e2d70d7e97,94,7,2021-09-01T12:07:41Z,,
18725212,4981371434d7532e08961b4ed846f779df26962dc71a838ce21cecf67a23f02d,2731,12,2021-09-01T22:04:27Z,,
18714692,3ff2ce94fbe019b80b588b7ef4604fdd41531c14c763e0bb01de4be3bb37a225,60,3,2021-09-01T12:18:10Z,,
18718953,471f9af3e36ecc6be83c1278c6414d9793577d580db28b5e604489651cbaa70f,99,5,2021-09-01T15:51:18Z,,
18721708,cf161deeebc58e81c7c73de496483676aa8004da3ba062f62386ea7eeb6e0912,2,5,2021-09-01T17:57:36Z,,
18715060,5d183cfc3450529dc8be28c73bdb1e245047677f8793d4a9506736ab97eb89af,1540,3,2021-09-01T12:34:00Z,,
18716128,b831ac9605599a413b947272afe3273afd38adbfdb842c0c099d41f7071e1666,115,6,2021-09-01T13:20:06Z,2021-09-01T13:27:09Z,
18723174,ad9690100cc9a5b36579c5113f7b20233ea89b5dd28c3b6f037f287ecf8ec59e,1059,12,2021-09-01T19:31:33Z,2021-09-01T19:37:50Z,
18723081,472004d383c2a90647639b12b113300927e63c4e40136748dde78071d79b575a,5189,14,2021-09-01T19:25:24Z,2021-09-05T17:32:52Z,
18725432,5b042672e9825fb794435f97a2cb2f9c67a53a004f49ea14e56f4b03085b67cc,56,2,2021-09-01T22:21:48Z,2021-09-01T22:28:11Z,
18715586,0a33bcfe6013ff1b05462d75dbcf214e3668607a743feb9b8e96ae80291b5e40,112,3,2021-09-01T12:58:48Z,2021-09-01T13:00:51Z,
18720544,763fb00276547a8ce383252e6e7d54e4983c3a2eed681ca991f796548c68bd06,58,2,2021-09-01T17:01:19Z,2021-09-01T17:10:45Z,
18711846,9a0260e592bf99181a4906455ab8f19f2016860feecd5ccfb4ffda70daf09737,213,2,2021-09-01T09:31:22Z,2021-09-01T09:34:13Z,
18722393,8d2a6b2ed946187ee234e6aa7d023107dd94e8abf28eeed3bd9bb78d82de8546,611,3,2021-09-01T18:41:47Z,2021-09-01T18:46:19Z,
18709919,4b10a77f12938cb672cfa350b16a8c6ce2d6181dc405c4fe3f70033a932ec740,112,3,2021-09-01T01:53:26Z,2021-09-01T01:56:30Z,
18724377,53085d4399b120de172691f0a5c309eef28d6b6bdd6c2bbf2f4f30b895d59051,483,3,2021-09-01T21:03:28Z,2021-09-01T21:06:32Z,
18713685,4adcb7ee17f81b63f0be0db15127589931fd5f855e7ccdc45caaab705916cdeb,2,141,2021-09-01T11:23:47Z,2021-09-01T11:27:16Z,
18710411,70319e4f8b7855450fb927e77ad35cc3047e4b4a060396bad1691dee533d0981,14,6,2021-09-01T05:02:52Z,2021-09-01T05:06:03Z,
18723615,98adec7d363746ef380be1fd28da3fc49586b8bc89f0c7e1def2be4e6fd03a92,185,2,2021-09-01T20:01:38Z,2021-09-01T20:03:15Z,
18720092,dcb0a8234e96b32dac5ccea2243f180d552a958fd8f10a849c61d5773e68bd6d,253,2,2021-09-01T16:42:46Z,2021-09-01T16:48:02Z,
18723403,8d1602ceefeb0bacb06a195a0e959309c7d19757451bdb344b24aa154e31f53f,60,3,2021-09-01T19:45:55Z,2021-09-01T19:49:49Z,
18713317,f3a85fd023ca764b351aaeec2c3375a1ad40b43cf7ff20d5375b72b6ea235173,185,12,2021-09-01T11:01:56Z,2021-09-01T11:08:37Z,
18709726,5a86d723a810d6fad64f17752446e527ce137bbff44b11a9db9cda12f21178fe,253,5,2021-09-01T00:52:55Z,2021-09-11T17:20:45Z,
18717738,55bc1abc4bf0113405d6f39f9abcca80314c285186a33a6d288af35422221a45,396,2,2021-09-01T14:46:15Z,2021-09-01T14:49:45Z,
18709748,6b0f5febd6925114a8078037c833ac8806b851bdc772e94880da1261bb29a5c8,2737,2,2021-09-01T00:58:47Z,2021-09-01T01:04:40Z,
18717267,8e12f90a356f18f5aa026c80935174065a3414c5eb4abb787cf2d7c75999666b,3168,3,2021-09-01T14:20:23Z,2021-09-01T14:38:38Z,
18710079,03fbfdbfdb9bcc1115afce9f0efeb44cccdb62d7f827dadf84652cbd052da715,636,63,2021-09-01T02:51:37Z,2021-09-01T02:54:32Z,
18717268,c7ff9142fca4a6b36390fb17cb6c671f93de8b56ec5596d29aae340c023cbff6,63,2,2021-09-01T14:20:24Z,2021-09-01T14:26:35Z,
18711943,3191178a6a347d3b539b08c3fc6c89d48b4ffb8a57084ec81d2b0d290dedb829,117,5,2021-09-01T09:40:55Z,2021-09-01T09:46:34Z,
18721537,bf0ad90976d0e4a428e61ad5860b8ef2166137f732cb47b48e004a51571b3f4c,185,14,2021-09-01T17:52:41Z,2021-09-01T18:03:54Z,
18724198,2e1d26714b627c4f24285c7a0dc50d99b7db9dc2690b68e20027953ecda3f162,2,5,2021-09-01T20:48:15Z,2021-09-01T22:53:15Z,
18722616,6e5df77608c38ed424a89355d52d8462685bdd1dfad122152c4fdb9020951154,118,2,2021-09-01T18:57:23Z,2021-09-01T19:00:28Z,
18709513,1028e82f7bb52af29060b933d7cdb74536081ebb750dcaae0deca29f5872a098,50,5,2021-09-01T00:11:22Z,2021-09-01T00:15:23Z,
18711750,42724be3786129a1e969742cc41db4dcbd541da2428b9259ff874f779c686789,60,5,2021-09-01T09:23:03Z,2021-09-01T09:32:01Z,
18711768,d6068cd4df953f7e91fc1e042131b2a2b1f78cd2d7e97051bfbfbc4a5c113d50,94,5,2021-09-01T09:24:02Z,2021-09-01T09:29:58Z,
18715166,f7009742ca894ec951e3d042bf8a93b757c9aeb21469d678d337546a36411795,8369,2,2021-09-01T12:37:58Z,2021-09-01T12:43:47Z,
18720735,ae893f4551eccd2c7b2dd5a9c7afcab4e3c5cd3adca13aedb1c578e232404d94,563,2,2021-09-01T17:12:49Z,2021-09-01T17:20:27Z,
18725354,ee01522d5cd3ec5ea0f949fd170a41fa7a83b56884dba2c617399d7e86d524fc,58,5,2021-09-01T22:17:11Z,2021-09-02T17:57:28Z,
18716262,3711516157cc777041eababa675b85709b666e7d357499f94d1baa68681965af,2837,2,2021-09-01T13:24:11Z,2021-09-01T13:30:36Z,
18721035,b5c3c9ef4e95f746463cd9fb762d21becc99ab854ab9447f0aa73137d98faa96,9067,5,2021-09-01T17:30:23Z,,
18724236,a318cc45ee13560244fe3fb052e75ddb1fcd9fd83ba68cc79b7d0e5e6ed52e99,8719,2,2021-09-01T20:51:39Z,,
18722586,6e5df77608c38ed424a89355d52d8462685bdd1dfad122152c4fdb9020951154,23,2,2021-09-01T18:55:32Z,,
18724366,12428ddcd99631078212fab8640a03aae394bb470943e1ce06d387d9475bc43b,88,3,2021-09-01T21:02:15Z,,
18724427,12428ddcd99631078212fab8640a03aae394bb470943e1ce06d387d9475bc43b,88,3,2021-09-01T21:07:23Z,,
18714862,0f4926fff28731d5f59ec4f9b1ad157a56fd0a2d889df53421e73c7385a2ee66,202,3,2021-09-01T12:27:19Z,,
18718234,7a37808ceb4c313a587b13c98f30d739db88d3f13dd08f101a1ad78de15afc75,235,2,2021-09-01T15:12:50Z,,
18714481,424cff33d79498433360146cb74505e90d63e0821c1f384880b7b10460e3088f,240,3,2021-09-01T12:05:27Z,2021-09-01T12:23:16Z,
18714685,522cc46853eb8d1430917ccfa437712d1ddac71beb26dca49746d8c58e021b2d,185,3,2021-09-01T12:17:46Z,2021-09-01T12:30:20Z,
18711044,33bcf2623445cd352d5b524e447a5fb58ea7b4beb5b15a739686286c14da0ccc,11775,12,2021-09-01T07:48:43Z,2021-09-01T07:57:18Z,
18719888,64e89de5cbce6922a0a39cf302a558c0049e7ac5095be4ef60c03c0a4dc0c0ba,999,12,2021-09-01T16:38:53Z,2021-09-01T16:42:48Z,
18711443,c5ce0457893c7177d9a1d38692c28e01dbcbf9a13b68c0fc838fc142a2fc431d,518,2,2021-09-01T08:51:59Z,2021-09-01T08:58:16Z,
18710357,336beb4386a53c93a21e0e369b4005eb8bb6beedaef804d13cd139b2455074ff,6,5,2021-09-01T04:36:33Z,2021-09-01T04:44:02Z,
18714479,ee73f7c5374ede61d6817be1a2d8b60a67c386e8ca7f3cdd57a8fe82adea325f,57,3,2021-09-01T12:05:25Z,2021-09-01T12:07:25Z,
18711242,4da745eef34e342416fa9091e7d2f8765daccc9de42d3d94bf8bb8162d594fd6,10,3,2021-09-01T08:22:48Z,2021-09-01T08:31:44Z,
18717739,cbd1c87b776bb829bccbe82443f919a26a3d0c7fa325389cc30603725d849f73,6,3,2021-09-01T14:46:17Z,2021-09-01T14:51:04Z,
18722854,64777eabda19e21d32bafb15d0ce74d6f93f1a7e6620c409021bc21766e7fc7b,94,12,2021-09-01T19:10:34Z,2021-09-01T19:17:33Z,
18724117,5858c8b1bd9a5b3ff5d0b47b0df66dfc9ecf05a8c2ddd4c00468a92b276e19b0,58,5,2021-09-01T20:41:42Z,2021-09-03T23:33:36Z,
18710172,6b0f5febd6925114a8078037c833ac8806b851bdc772e94880da1261bb29a5c8,88,3,2021-09-01T03:41:56Z,2021-09-01T03:47:50Z,
18718304,3d53e80c89663b76a99ede3e7478bb5e4d278b1e109426f3f755cf8b3c8ec5a9,5600,2,2021-09-01T15:16:24Z,2021-09-01T15:18:04Z,
18716978,acf3e553704ee512ebdb52734805a536accfd24d336d0274efc7da32e8022199,185,3,2021-09-01T14:04:23Z,2021-09-01T14:49:21Z,
18718298,78c407d4504f47bede4fc45fce18b0349ec07d4a2510bec6ad22ec4edc2954f4,19,6,2021-09-01T15:16:11Z,2021-09-01T15:18:15Z,
18715746,9333564bb7e0306b0d27f6eefeebcc6e56a0cfba3b73e1f2563798063bc358fb,12128,12,2021-09-01T13:08:04Z,2021-09-01T13:13:12Z,
18713523,f3a85fd023ca764b351aaeec2c3375a1ad40b43cf7ff20d5375b72b6ea235173,10400,5,2021-09-01T11:14:03Z,2021-09-01T11:23:49Z,
18711990,a87e8210318a6486cbacffb26dd6d5af53369932f693aae28a8e52ef7217cf86,5653,13,2021-09-01T09:44:42Z,2021-09-01T09:50:27Z,
18725913,69205f590918cf9e4735920ab0e3e0333f6ea980527f58b47cb1b84860b27b26,141,12,2021-09-01T22:53:04Z,2021-09-01T22:56:13Z,
18723928,7e9ead40100d8bfa8c3d1f8910915a8eabbedf98bf0fe105d03d8b0412f70777,50,63,2021-09-01T20:24:00Z,2021-09-01T20:29:35Z,
18717495,6e29cdd483a5710689920b5afd748cf2387c54d2d60a9daa63d4300c0f8d0094,1649,13,2021-09-01T14:32:13Z,2021-09-01T14:43:44Z,
18719074,76c14e8f1ca812e39b86effaf687215eae97a2645e7c10d9ef7f20cf4a4db947,396,2,2021-09-01T15:57:51Z,2021-09-01T15:59:43Z,
18726413,ce016ff30a9cf2dcd6aab1e5911a06713bf092975b7b26d2fc91ebc22a1c4125,2,3,2021-09-01T23:34:20Z,2021-09-01T23:36:39Z,
18719025,76c14e8f1ca812e39b86effaf687215eae97a2645e7c10d9ef7f20cf4a4db947,396,2,2021-09-01T15:55:35Z,2021-09-01T15:57:34Z,
18714344,c9e27ad94c286d481acf394f3a5c1f1542ce2f4e3a038d703ff611cf08bcee93,3683,2,2021-09-01T11:57:19Z,2021-09-01T12:00:22Z,
18724710,ebcab8cc42468c66e68deb19e1b2438c576492083fb6a47a7703ef463d00f64b,4439,13,2021-09-01T21:25:13Z,2021-09-01T21:29:49Z,
18719003,830c929ed792a46d800435c2044d5d3d4919b5144e24d9e286c310290fc88a9a,250,2,2021-09-01T15:54:16Z,2021-09-01T15:56:32Z,
18721019,cfee3023ecd6df33e6247248da54a18a8dd516b905b53e552ca453403557f8ae,2,5,2021-09-01T17:29:08Z,2021-09-01T17:31:45Z,
18719615,bf0ad90976d0e4a428e61ad5860b8ef2166137f732cb47b48e004a51571b3f4c,186,14,2021-09-01T16:28:09Z,2021-09-01T16:49:13Z,
18722760,0f20e23131415f38ddb933f244e8d490fc695602cace3b276895b7a651363b32,19,12,2021-09-01T19:05:02Z,2021-09-01T19:19:26Z,
18714409,0a33bcfe6013ff1b05462d75dbcf214e3668607a743feb9b8e96ae80291b5e40,4492,3,2021-09-01T12:01:04Z,2021-09-01T12:08:00Z,
18716535,23d44b3c42e57be9e7422331664d201fc050b71076e77ec07f3f0ceed5d5f7c7,250,12,2021-09-01T13:39:03Z,2021-09-01T13:41:54Z,
18714818,15414fc06d498e3408b6296f66887151a16075bcdbe709f67508c1d1b4021f56,185,3,2021-09-01T12:25:20Z,,
18716397,15414fc06d498e3408b6296f66887151a16075bcdbe709f67508c1d1b4021f56,94,8,2021-09-01T13:31:44Z,,
